stat_num,Region,stat_name,HUC_code,drain_area,t_scale,record,c_lines,district,state,county,lat_N,lat_dd,long_W,long_dd,datum,NC_area,BI,CCI,snow factor index
2433000,3,"BULL MOUNTAIN CREEK NR SMITHVILLE, MS",3160101,336.0,D,P,1,MS,MS,57,340518N,34.08833,0882326W,-88.39056,234.81,0,,,0.030841783
2434000,3,"TOWN CREEK AT TUPELO, MS",3160102,111.0,D,P,2,MS,MS,81,341739N,34.29417,0884232W,-88.70889,243.84,0,,,0.077508024
2436500,3,"TOWN CREEK NR NETTLETON, MS",3160102,620.0,D,P,2,MS,MS,95,340332N,34.05889,0883740W,-88.62778,194.01,0,,,0.01373726
2437000,3,"TOMBIGBEE RIVER NR AMORY, MS",3160101,1928.0,D,P,3,MS,MS,95,335907N,33.98528,0883303W,-88.55083,178.34,0,,,0.004315686
2439400,3,"BUTTAHATCHEE RIVER NR ABERDEEN, MS",3160103,798.0,D,E,0,MS,MS,95,334724N,33.79,0881853W,-88.31472,220.77,0,,,0.020261832
2440000,3,"CHUQUATONCHEE CREEK NR EGYPT, MS",3160104,167.0,D,E,0,MS,MS,17,335024N,33.84,0884540W,-88.76111,221.07,0,,,0.074261837
2440500,3,"CHUQUATONCHEE CREEK NR WEST POINT, MS",3160104,505.0,D,E,0,MS,MS,25,333625N,33.60694,0884230W,-88.70833,170.1,0,,,0.014785669
2441000,3,"TIBBEE CREEK NR TIBBEE, MS",3160104,926.0,D,P,3,MS,MS,25,333217N,33.53806,0883800W,-88.63333,154.07,0,,,0.008978839
2441500,3,"TOMBIGBEE RIVER AT COLUMBUS, MS",3160101,4463.0,D,P,3,MS,MS,87,332921N,33.48917,0882557W,-88.4325,128.91,0,,,0.002512891
2448000,3,"NOXUBEE RIVER AT MACON, MS",3160108,768.0,D,E,0,MS,MS,103,330608N,33.10222,0883340W,-88.56111,142.38,0,,,0.013201797
2450000,3,MULBERRY FORK NEAR GARDEN CITY AL,3160109,365.0,D,E,0,AL,AL,9,335942N,33.995,0864456W,-86.74889,380.54,0,,,0.017311239
2450250,3,SIPSEY FORK NEAR GRAYSON AL,3160110,92.1,D,E,0,AL,AL,133,341707N,34.28528,0872356W,-87.39889,540.0,0,B,,0.095277617
2456500,3,LOCUST FORK AT SAYRE AL,3160111,885.0,D,E,0,AL,AL,73,334235N,33.70972,0865900W,-86.98333,258.64,0,,,0.005679768
2467000,3,TOMBIGBEE RIVER AT DEMOPOLIS L&D NEAR COATOPA AL,3160201,15385.0,D,E,0,AL,AL,91,323115N,32.52083,0875239W,-87.8775,56.0,0,,C,0.000625181
2467500,3,SUCARNOOCHEE RIVER AT LIVINGSTON AL,3160202,607.0,D,E,0,AL,AL,119,323425N,32.57361,0881136W,-88.19333,90.04,0,,,0.010166939
2472500,3,"BOUIE CREEK NR HATTIESBURG, MS",3170004,304.0,D,E,0,MS,MS,35,312532N,31.42556,0892453W,-89.41472,160.04,0,,,0.019803687
2474500,3,"TALLAHALA CREEK NR RUNNELSTOWN, MS",3170005,612.0,D,E,2,MS,MS,111,311957N,31.3325,0890646W,-89.11278,104.58,0,,,0.012841647
2475500,3,"CHUNKY RIVER NR CHUNKY, MS",3170001,369.0,D,E,0,MS,MS,75,321935N,32.32639,0885435W,-88.90972,269.0,0,,,0.029076054
2479000,3,"PASCAGOULA RIVER AT MERRILL, MS",3170006,6590.0,D,E,0,MS,MS,39,305840N,30.97778,0884335W,-88.72639,26.25,0,,C,0.001054562
2479155,3,"CYPRESS CREEK NR JANICE, MS",3170007,52.6,D,E,0,MS,MS,111,310130N,31.025,0890100W,-89.01667,110.0,0,B,,0.099878126
2479300,3,"RED CREEK AT VESTRY, MS",3170007,441.0,D,E,0,MS,MS,59,304410N,30.73611,0884650W,-88.78056,20.1,0,,,0.007909019
2484500,3,"YOCKANOOKANY RIVER NR OFAHOMA, MS",3180001,469.0,D,P,2,MS,MS,79,324220N,32.70556,0894020W,-89.67222,306.15,0,,,0.022387302
2487500,3,"STRONG RIVER AT D`LO, MS",3180002,425.0,D,P,2,MS,MS,127,315840N,31.97778,0895353W,-89.89806,257.99,0,,,0.019089868
2488500,3,"PEARL RIVER NR MONTICELLO, MS",3180003,4993.0,D,E,0,MS,MS,77,313312N,31.55333,0900516W,-90.08778,158.66,0,,,0.001643186
2489500,3,"PEARL RIVER NEAR BOGALUSA, LA",3180004,6573.0,D,E,0,LA,LA,117,304735N,30.79306,0894915W,-89.82083,55.0,0,,C,0.001039292
2490500,3,"BOGUE CHITTO NR TYLERTOWN, MS",3180005,492.0,D,E,0,MS,MS,113,311037N,31.17694,0901647W,-90.27972,227.4,0,,,0.011562314
2492000,3,"BOGUE CHITTO NEAR BUSH, LA",3180005,1213.0,D,E,0,LA,LA,103,303745N,30.62917,0895350W,-89.89722,44.25,0,,,0.003683604
4010500,4,PIGEON RIVER AT MIDDLE FALLS NR GRAND PORTAGE MN,4010101,600.0,D,E,1,MN,MN,31,480044N,48.01222,0893658W,-89.61611,787.58,0,,,0.35279547
4014500,4,"BAPTISM RIVER NEAR BEAVER BAY, MN",4010101,140.0,D,E,1,MN,MN,75,472007N,47.33528,0911206W,-91.20167,613.65,0,,,0.939441131
4025500,4,"BOIS BRULE RIVER AT BRULE, WI",4010301,120.0,D,E,1,WI,WI,31,463216N,46.53778,0913543W,-91.59528,948.49,0,,,0.902120527
4027000,4,"BAD RIVER NEAR ODANAH, WI",4010302,597.0,D,E,1,WI,WI,3,462915N,46.4875,0904145W,-90.69583,668.3,0,,,0.323936294
4033000,4,"MIDDLE BR ONTONAGON RIVER NR PAULDING, MICH.   .",4020102,164.0,D,E,1,MI,MI,131,462125N,46.35694,0890438W,-89.07722,1485.66,0,,,1.159749543
4040500,4,"STURGEON RIVER NEAR SIDNAW, MICH.",4020104,171.0,D,E,1,MI,MI,13,463503N,46.58417,0883433W,-88.57583,1214.4,0,,C,1.10535672
4045500,4,"TAHQUAMENON RIVER NEAR PARADISE, MI",4020202,790.0,D,E,0,MI,MI,95,463430N,46.575,0851610W,-85.26944,697.0,0,,,0.246605556
4046000,4,"BLACK RIVER NR GARNET, MICH.",4060107,28.0,D,P,2,MI,MI,97,460705N,46.11806,0852155W,-85.36528,629.7,0,,,6.887620797
4056500,4,"MANISTIQUE RIVER NR MANISTIQUE, MICH.          .",4060106,1100.0,D,E,1,MI,MI,153,460150N,46.03056,0860940W,-86.16111,608.0,0,,,0.15976328
4059500,4,"FORD RIVER NR HYDE, MICH.",4030109,450.0,D,E,1,MI,MI,41,454520N,45.75556,0871205W,-87.20139,681.77,0,,,0.469772463
4063700,4,"POPPLE RIVER NEAR FENCE, WI",4030108,139.0,D,E,1,WI,WI,37,454549N,45.76361,0882747W,-88.46306,1406.16,0,B,,1.330782371
4069500,4,"PESHTIGO RIVER AT PESHTIGO, WI",4030105,1080.0,D,E,1,WI,WI,75,450249N,45.04694,0874440W,-87.74444,584.64,0,,,0.143921528
4071000,4,"OCONTO RIVER NEAR GILLETT, WI",4030104,705.0,D,E,1,WI,WI,83,445153N,44.86472,0881800W,-88.3,732.87,0,,C,0.229960476
4073500,4,"FOX RIVER AT BERLIN, WI",4030201,1340.0,D,E,1,WI,WI,47,435714N,43.95389,0885708W,-88.95222,744.52,0,,,0.080518816
4078500,4,"EMBARRASS RIVER NEAR EMBARRASS, WI",4030202,384.0,D,E,1,WI,WI,115,444329N,44.72472,0884410W,-88.73611,803.95,0,,,0.428405048
4079000,4,"WOLF RIVER AT NEW LONDON, WI",4030202,2260.0,D,E,1,WI,WI,135,442332N,44.39222,0884425W,-88.74028,747.94,0,,,0.071275374
4080000,4,"LITTLE WOLF RIVER AT ROYALTON, WI",4030202,507.0,D,E,1,WI,WI,87,442445N,44.4125,0885155W,-88.86528,774.0,0,,,0.272992573
4081000,4,"WAUPACA RIVER NEAR WAUPACA, WI",4030202,265.0,D,E,1,WI,WI,135,441950N,44.33056,0885945W,-88.99583,780.0,0,,,0.431261456
4085200,4,"KEWAUNEE RIVER NEAR KEWAUNEE, WI",4030102,127.0,D,E,1,WI,WI,61,442730N,44.45833,0873323W,-87.55639,579.64,0,,,1.167092361
4086000,4,"SHEBOYGAN RIVER AT SHEBOYGAN, WI",4030101,418.0,D,E,1,WI,WI,117,434425N,43.74028,0874535W,-87.75972,584.0,0,,,0.414581617
4087000,4,"MILWAUKEE RIVER AT MILWAUKEE, WI",4040003,696.0,D,E,1,WI,WI,79,430600N,43.1,0875432W,-87.90889,607.23,0,,,0.246492244
4093000,4,"DEEP RIVER AT LAKE GEORGE OUTLET AT HOBART, IND.",4040001,124.0,D,P,1,IN,IN,89,413210N,41.53611,0871525W,-87.25694,588.17,0,,,0.848696284
4094000,4,"LITTLE CALUMET RIVER AT PORTER, IND.",4040001,66.2,D,P,1,IN,IN,127,413718N,41.62167,0870513W,-87.08694,603.48,0,,,1.45718859
4100500,4,"ELKHART RIVER AT GOSHEN, IND.",4050001,594.0,D,E,0,IN,IN,39,413536N,41.59333,0855055W,-85.84861,769.43,0,,,0.174255996
4105000,4,"BATTLE CREEK AT BATTLE CREEK, MICH.            .",4050003,241.0,D,E,2,MI,MI,25,421955N,42.33194,0850915W,-85.15417,823.24,0,,,0.514725526
4121500,4,"MUSKEGON RIVER AT EVART, MICH.                 .",4060102,1450.0,D,E,1,MI,MI,133,435357N,43.89917,0851519W,-85.25528,977.72,0,,C,0.144519527
4128000,4,"STURGEON RIVER NEAR WOLVERINE, MICH.           .",4070004,198.0,D,E,1,MI,MI,31,451756N,45.29889,0843640W,-84.61111,740.0,0,,,1.339420522
4135500,4,"AU SABLE RIVER AT GRAYLING, MICH.              .",4070007,110.0,M,E,4,MI,MI,39,443935N,44.65972,0844245W,-84.7125,1123.49,0,,,3.029085958
4142000,4,"RIFLE RIVER NEAR STERLING, MICH.",4080101,320.0,D,P,4,MI,MI,11,440421N,44.0725,0840112W,-84.02,649.48,0,,,0.439101905
4173500,4,"MILL CREEK NEAR DEXTER, MICH.                  .",4090005,128.0,D,E,2,MI,MI,161,421800N,42.3,0835355W,-83.89861,850.0,0,,,1.123580238
4183500,4,MAUMEE R AT ANTWERP OH,4100005,2129.0,D,E,0,OH,OH,125,411156N,41.19889,0844440W,-84.74444,694.9,0,,,0.04466921
4184500,4,BEAN C AT POWERS OH,4100006,206.0,D,E,0,OH,OH,51,414039N,41.6775,0841356W,-84.23222,688.26,0,,,0.516180542
4189000,4,BLANCHARD R NR FINDLAY OH,4100008,346.0,M,P,4,OH,OH,63,410321N,41.05583,0834117W,-83.68806,754.55,0,,,0.264272827
4191500,4,AUGLAIZE R NR DEFIANCE OH,4100007,2310.0,M,E,4,OH,OH,39,411415N,41.2375,0842357W,-84.39917,659.7,0,,,0.04330455
4196500,4,SANDUSKY R NR UPPER SANDUSKY OH,4100011,298.0,D,E,0,OH,OH,175,405102N,40.85056,0831523W,-83.25639,792.25,0,,,0.323063748
4197000,4,SANDUSKY R NR MEXICO OH,4100011,774.0,D,E,0,OH,OH,147,410239N,41.04417,0831142W,-83.195,733.1,0,,,0.130925972
4198000,4,SANDUSKY R NR FREMONT OH,4100011,1251.0,D,P,1,OH,OH,143,411828N,41.30778,0830932W,-83.15889,626.3,0,,,0.079190449
4199500,4,VERMILION R NR VERMILION OH,4100012,262.0,D,E,0,OH,OH,93,412255N,41.38194,0821901W,-82.31694,595.14,0,,,0.352580059
4201500,4,ROCKY R NR BEREA OH,4110001,267.0,M,E,3,OH,OH,35,412424N,41.40667,0815314W,-81.88722,649.9,0,,,0.391145731
4212000,4,GRAND R NR MADISON OH,4110004,581.0,D,E,3,OH,OH,85,414426N,41.74056,0810248W,-81.04667,673.51,0,,,0.236298274
4212500,4,ASHTABULA R NR ASHTABULA OH,4110003,121.0,D,E,0,OH,OH,7,415120N,41.85556,0804544W,-80.76222,612.5,0,,,1.174788081
4213000,4,CONNEAUT C AT CONNEAUT OH,4120101,175.0,D,E,3,OH,OH,7,415537N,41.92694,0803615W,-80.60417,610.3,0,,,0.695697043
4214500,4,BUFFALO CREEK AT GARDENVILLE NY,4120103,142.0,D,E,0,NY,NY,29,425117N,42.85472,0784519W,-78.75528,603.65,0,,,1.138060732
4215500,4,CAZENOVIA CREEK AT EBENEZER NY,4120103,135.0,D,E,0,NY,NY,29,424947N,42.82972,0784631W,-78.77528,604.86,0,,,1.104778366
4217500,4,TONAWANDA CREEK NEAR ALABAMA NY,4120104,231.0,D,E,0,NY,NY,37,430528N,43.09111,0782715W,-78.45417,605.93,0,,,0.740085102
4221000,4,GENESEE RIVER AT WELLSVILLE NY,4130002,288.0,D,E,3,NY,NY,3,420720N,42.12222,0775727W,-77.9575,1470.0,0,,,0.445774167
4221500,4,"GENESEE RIVER AT SCIO, N. Y.",4130002,308.0,D,E,3,NY,NY,3,420950N,42.16389,0775850W,-77.98056,1438.83,0,,,0.453515767
4230500,4,OATKA CREEK AT GARBUTT NY,4130003,200.0,D,E,0,NY,NY,55,430036N,43.01,0774730W,-77.79167,560.86,0,,,0.856022401
4234000,4,FALL CREEK NEAR ITHACA NY,4140201,126.0,M,E,3,NY,NY,109,422712N,42.45333,0762823W,-76.47306,795.13,0,,,0.899576056
4243500,4,ONEIDA CREEK AT ONEIDA NY,4140202,113.0,M,E,3,NY,NY,65,430551N,43.0975,0753822W,-75.63944,409.33,0,,,1.073875248
4256000,4,INDEPENDENCE RIVER AT DONNATTSBURG NY,4150101,88.7,D,E,1,NY,NY,49,434450N,43.74722,0752005W,-75.33472,972.84,0,,,1.866369431
4262500,4,WEST BRANCH OSWEGATCHIE R NR HARRISVILLE NY,4150302,244.0,M,E,3,NY,NY,89,441108N,44.18556,0751952W,-75.33111,738.51,0,,C,0.579771084
4265000,4,GRASS RIVER AT PYRITES NY,4150304,333.0,M,E,3,NY,NY,89,443128N,44.52444,0751148W,-75.19667,350.61,0,,,0.393625683
4269000,4,ST. REGIS RIVER AT BRASHER CENTER NY,4150306,612.0,M,E,7,NY,NY,89,445149N,44.86361,0744645W,-74.77917,217.23,0,,,0.200963931
3010500,5,"ALLEGHENY RIVER AT ELDRED, PA.",5010001,550.0,D,E,0,PA,PA,83,415748N,41.96333,0782311W,-78.38639,1416.53,0,,,0.211119949
3011020,5,ALLEGHENY RIVER AT SALAMANCA NY,5010001,1608.0,D,E,0,NY,NY,9,420923N,42.15639,0784256W,-78.71556,1358.0,0,,,0.076030588
3011800,5,"KINZUA CREEK NEAR GUFFEY, PA.",5010001,46.4,D,E,0,PA,PA,83,414559N,41.76639,0784308W,-78.71889,1540.0,0,,,2.59564433
3015500,5,"BROKENSTRAW CREEK AT YOUNGSVILLE, PA.",5010001,321.0,D,E,0,PA,PA,123,415109N,41.8525,0791903W,-79.3175,1186.92,0,,,0.446483705
3020500,5,"OIL CREEK AT ROUSEVILLE, PA.",5010003,300.0,D,E,0,PA,PA,121,412854N,41.48167,0794144W,-79.69556,1028.32,0,,C,0.400505339
3024000,5,"FRENCH CREEK AT UTICA, PA.",5010004,1028.0,D,P,2,PA,PA,121,412615N,41.4375,0795722W,-79.95611,1019.44,0,,,0.135818861
3028000,5,"WEST BRANCH CLARION RIVER AT WILCOX, PA.",5010005,63.0,D,E,0,PA,PA,47,413431N,41.57528,0784133W,-78.6925,1502.02,0,,,1.548051276
3032500,5,"REDBANK CREEK AT ST. CHARLES, PA.",5010006,528.0,D,E,0,PA,PA,5,405940N,40.99444,0792340W,-79.39444,973.14,0,,,0.151803868
3034500,5,"LITTLE MAHONING CREEK AT MCCORMICK, PA.",5010006,87.4,D,E,0,PA,PA,63,405010N,40.83611,0790637W,-79.11028,1164.88,0,,,1.060447742
3042000,5,"BLACKLICK CREEK AT JOSEPHINE, PA.",5010007,192.0,M,E,3,PA,PA,63,402824N,40.47333,0791101W,-79.18361,975.82,0,,,0.339982839
3049000,5,"BUFFALO CREEK NEAR FREEPORT, PA.",5010009,137.0,D,E,0,PA,PA,19,404257N,40.71583,0794159W,-79.69972,792.0,0,,,0.464663209
3051000,5,"TYGART VALLEY RIVER AT BELINGTON, WV",5020001,408.0,D,E,0,WV,WV,1,390145N,39.02917,0795610W,-79.93611,1679.49,0,,,0.224367331
3069500,5,"CHEAT RIVER NEAR PARSONS, WV",5020004,718.0,D,E,2,WV,WV,93,390720N,39.12222,0794050W,-79.68056,1589.66,0,,,0.128185268
3074500,5,"REDSTONE CREEK AT WALTERSBURG, PA.",5020005,73.7,M,E,3,PA,PA,51,395848N,39.98,0794552W,-79.76444,883.28,0,,,1.064831272
3075500,5,"YOUGHIOGHENY R NR OAKLAND, MD",5020006,134.0,D,E,0,MD,MD,23,392519N,39.42194,0792532W,-79.42556,2353.61,0,,,0.617863216
3078000,5,"CASSELMAN R AT GRANTSVILLE, MD",5020006,62.5,D,E,0,MD,MD,23,394208N,39.70222,0790812W,-79.13667,2088.97,0,,,1.464513904
3079000,5,"CASSELMAN RIVER AT MARKLETON, PA.",5020006,382.0,M,E,3,PA,PA,111,395135N,39.85972,0791340W,-79.22778,1655.29,0,,C,0.256954932
3080000,5,"LAUREL HILL CREEK AT URSINA, PA.",5020006,121.0,D,E,0,PA,PA,111,394913N,39.82028,0791918W,-79.32167,1335.26,0,,,0.686221661
3089500,5,MILL C NR BERLIN CENTER OH,5030103,19.1,D,E,0,OH,OH,99,410001N,41.00028,0805807W,-80.96861,1032.9,0,,,5.881770885
3092500,5,W B MAHONING R NR NEWTON FALLS OH,5030103,96.3,D,E,0,OH,OH,133,411018N,41.17167,0810116W,-81.02111,912.2,0,,,1.160779837
3102500,5,"LITTLE SHENANGO RIVER AT GREENVILLE, PA.",5030102,104.0,D,E,0,PA,PA,85,412519N,41.42194,0802235W,-80.37639,953.46,0,,,1.268573495
3106000,5,"CONNOQUENESSING CREEK NR ZELIENOPLE, PA.",5030105,356.0,M,E,3,PA,PA,7,404901N,40.81694,0801433W,-80.2425,852.31,0,,C,0.220665334
3109500,5,L BEAVER C NR EAST LIVERPOOL OH,5030101,496.0,D,E,4,OH,OH,29,404033N,40.67583,0803227W,-80.54083,702.77,0,,C,0.174894762
3114500,5,"MIDDLE ISLAND CREEK AT LITTLE, WV",5030201,458.0,D,E,2,WV,WV,95,392830N,39.475,0805950W,-80.99722,631.32,0,,,0.131423583
3116000,5,TUSCARAWAS R AT CLINTON OH,5040001,174.0,D,E,0,OH,OH,153,405540N,40.92778,0813758W,-81.63278,933.28,0,,,0.592859962
3118500,5,NIMISHILLEN C AT NORTH INDUSTRY OH,5040001,175.0,M,E,4,OH,OH,151,404403N,40.73417,0812108W,-81.35222,970.77,0,,,0.52804194
3132000,5,CLEAR F AT BUTLER OH,5040002,136.0,D,E,0,OH,OH,139,403537N,40.59361,0822520W,-82.42222,1057.2,0,,,0.57716188
3136000,5,MOHICAN R AT GREER OH,5040002,948.0,D,E,0,OH,OH,83,403053N,40.51472,0821144W,-82.19556,872.91,0,,,0.098478142
3137000,5,KOKOSING R AT MILLWOOD OH,5040003,455.0,D,E,0,OH,OH,83,402351N,40.3975,0821709W,-82.28583,865.0,0,,,0.170221125
3144000,5,WAKATOMIKA C NR FRAZEYSBURG OH,5040004,140.0,D,E,3,OH,OH,119,400757N,40.1325,0820853W,-82.14806,748.12,0,,,0.516700497
3159500,5,HOCKING R AT ATHENS OH,5030204,943.0,D,E,0,OH,OH,9,391944N,39.32889,0820516W,-82.08778,611.26,0,,,0.072185051
3161000,5,"SOUTH FORK NEW RIVER NEAR JEFFERSON, N. C.",5050001,205.0,D,E,0,NC,NC,9,362335N,36.39306,0812426W,-81.40722,2657.04,0,,,0.287045332
3164000,5,"NEW RIVER NEAR GALAX, VA",5050001,1131.0,M,E,3,VA,VA,640,363850N,36.64722,0805845W,-80.97917,2208.04,0,,,0.054083897
3167000,5,"REED CREEK AT GRAHAMS FORGE, VA",5050001,247.0,M,E,3,VA,VA,197,365622N,36.93944,0805313W,-80.88694,1924.65,0,,,0.274640587
3167500,5,"BIG REED ISLAND CREEK NEAR ALLISONIA, VA",5050001,278.0,D,E,0,VA,VA,155,365320N,36.88889,0804340W,-80.72778,1902.74,0,,,0.232212279
3170000,5,"LITTLE RIVER AT GRAYSONTON, VA",5050001,300.0,D,E,0,VA,VA,155,370215N,37.0375,0803325W,-80.55694,1816.04,0,,,0.215995568
3173000,5,"WALKER CREEK AT BANE, VA",5050002,305.0,D,E,0,VA,VA,71,371605N,37.26806,0804235W,-80.70972,1665.92,0,,,0.241970613
3175500,5,"WOLF CREEK NEAR NARROWS, VA",5050002,223.0,D,E,0,VA,VA,71,371820N,37.30556,0805100W,-80.85,1583.83,0,,,0.340740574
3179000,5,"BLUESTONE RIVER NEAR PIPESTEM, WV",5050002,394.0,D,E,0,WV,WV,89,373238N,37.54389,0810038W,-81.01056,1527.35,0,,,0.193363553
3180500,5,"GREENBRIER RIVER AT DURBIN, WV",5050003,133.0,D,E,0,WV,WV,75,383237N,38.54361,0795000W,-79.83333,2699.71,0,,,0.818884366
3182500,5,"GREENBRIER RIVER AT BUCKEYE, WV",5050003,540.0,D,E,0,WV,WV,75,381109N,38.18583,0800751W,-80.13083,2085.89,0,,,0.230926605
3183500,5,"GREENBRIER RIVER AT ALDERSON, WV",5050003,1364.0,D,E,2,WV,WV,63,374327N,37.72417,0803830W,-80.64167,1529.42,0,,C,0.075405225
3186500,5,"WILLIAMS RIVER AT DYER, WV",5050005,128.0,D,E,2,WV,WV,101,382244N,38.37889,0802903W,-80.48417,2193.46,0,,,0.576626899
3187500,5,"CRANBERRY RIVER NEAR RICHWOOD, WV",5050005,80.4,D,E,0,WV,WV,67,381743N,38.29528,0803136W,-80.52667,0.0,0,,,0.672101631
3193000,5,"KANAWHA RIVER AT KANAWHA FALLS, WV",5050006,8371.0,M,E,5,WV,WV,19,380817N,38.13806,0811252W,-81.21444,621.2,0,,C,0.008152214
3198500,5,"BIG COAL RIVER AT ASHFORD, WV",5050009,391.0,D,E,2,WV,WV,5,381047N,38.17972,0814242W,-81.71167,622.46,0,,,0.150509984
3202000,5,RACCOON C AT ADAMSVILLE OH,5090101,585.0,D,E,0,OH,OH,53,385225N,38.87361,0822122W,-82.35611,570.04,0,,,0.096386629
3204500,5,"MUD RIVER NEAR MILTON, WV",5070102,256.0,D,E,0,WV,WV,11,382315N,38.3875,0820646W,-82.11278,572.64,0,,,0.18349621
3217000,5,"TYGARTS CREEK NEAR GREENUP, KY.",5090103,242.0,D,E,0,KY,KY,89,383351N,38.56417,0825708W,-82.95222,547.14,0,,,0.166606914
3219500,5,SCIOTO R NR PROSPECT OH,5060001,567.0,D,E,0,OH,OH,41,402510N,40.41944,0831150W,-83.19722,886.9,0,,,0.153368742
3230500,5,BIG DARBY C AT DARBYVILLE OH,5060001,534.0,D,E,0,OH,OH,129,394202N,39.70056,0830637W,-83.11028,713.69,0,,,0.120173232
3234500,5,SCIOTO R AT HIGBY OH,5060002,5131.0,M,E,6,OH,OH,141,391244N,39.21222,0825150W,-82.86389,567.28,0,,C,0.013818751
3237500,5,OHIO BRUSH C NR WEST UNION OH,5090201,387.0,D,E,0,OH,OH,1,384813N,38.80361,0832516W,-83.42111,510.6,0,,,0.105566973
3248500,5,"LICKING R NR SALYERSVILLE, KY.",5100101,140.0,D,E,0,KY,KY,153,374503N,37.75083,0830504W,-83.08444,823.8,0,,,0.199452625
3252500,5,SF LICKING R AT CYNTHIANA KY,5100102,621.0,M,E,5,KY,KY,97,382327N,38.39083,0841811W,-84.30306,688.52,0,,,0.069503024
3253500,5,"LICKING RIVER AT CATAWBA, KY.",5100101,3300.0,D,P,2,KY,KY,191,384237N,38.71028,0841839W,-84.31083,500.01,0,,C,0.01104249
3262000,5,LORAMIE C AT LOCKINGTON OH,5080001,257.0,M,E,6,OH,OH,149,401235N,40.20972,0841432W,-84.24222,800.03,0,,,0.324440953
3265000,5,STILLWATER R AT PLEASANT HILL OH,5080001,503.0,D,E,0,OH,OH,109,400328N,40.05778,0842122W,-84.35611,846.73,0,,,0.130958912
3266000,5,STILLWATER R AT ENGLEWOOD OH,5080001,650.0,M,E,3,OH,OH,113,395210N,39.86944,0841657W,-84.2825,699.97,0,,,0.098811527
3269500,5,MAD R NR SPRINGFIELD OH,5080001,490.0,D,P,5,OH,OH,23,395523N,39.92306,0835213W,-83.87028,881.42,0,,,0.142808214
3272000,5,TWIN C NR GERMANTOWN OH,5080002,275.0,M,E,6,OH,OH,113,393810N,39.63611,0842348W,-84.39667,700.24,0,,,0.223431905
3274000,5,G MIAMI R AT HAMILTON OH,5080002,3630.0,M,P,6,OH,OH,17,392328N,39.39111,0843420W,-84.57222,499.98,0,,,0.018776581
3275000,5,"WHITEWATER RIVER NEAR ALPINE, IN",5080003,522.0,D,E,0,IN,IN,41,393446N,39.57944,0850929W,-85.15806,750.19,0,,,0.100819486
3281500,5,"SOUTH FORK KENTUCKY RIVER AT BOONEVILLE,KENTUCKY",5100203,722.0,D,E,0,KY,KY,189,372845N,37.47917,0834038W,-83.67722,642.49,0,,,0.062839529
3285000,5,DIX RIVER NEAR DANVILLE KY,5100205,318.0,D,E,0,KY,KY,79,373831N,37.64194,0843939W,-84.66083,750.1,0,,,0.104762663
3294000,5,"SILVER CREEK NEAR SELLERSBURG, IND",5140101,189.0,D,E,1,IN,IN,19,382215N,38.37083,0854335W,-85.72639,429.78,0,,,0.139422282
3298000,5,"FLOYDS FORK AT FISHERVILLE, KY",5140102,138.0,D,E,0,KY,KY,111,381118N,38.18833,0852737W,-85.46028,542.6,0,,,0.232615563
3301500,5,ROLLING FORK NR BOSTON KY,5140103,1299.0,D,E,0,KY,KY,179,374602N,37.76722,0854214W,-85.70389,400.42,0,,,0.024440033
3307000,5,"RUSSELL CREEK NEAR COLUMBIA, KY.",5110001,188.0,D,E,0,KY,KY,1,370709N,37.11917,0852338W,-85.39389,610.96,8,,,0.147673373
3308500,5,"GREEN RIVER AT MUNFORDVILLE, KY.",5110001,1673.0,D,P,2,KY,KY,99,371605N,37.26806,0855310W,-85.88611,451.7,11,,C,0.016208778
3310300,5,"NOLIN RIVER AT WHITE MILLS, KY.",5110001,357.0,D,E,0,KY,KY,93,373303N,37.55083,0860243W,-86.04528,583.08,34,,,0.093532192
3320500,5,"POND RIVER NR APEX, KY.",5110006,194.0,D,E,0,KY,KY,177,370720N,37.12222,0871910W,-87.31944,384.53,0,,,0.11893478
3324000,5,"LITTLE RIVER NEAR HUNTINGTON, IND",5120101,263.0,D,E,0,IN,IN,69,405414N,40.90389,0852422W,-85.40611,728.1,0,,,0.336869264
3324300,5,"SALAMONIE RIVER NEAR WARREN, IND.",5120102,425.0,D,E,0,IN,IN,69,404245N,40.7125,0852713W,-85.45361,784.65,0,,,0.176535
3326500,5,"MISSISSINEWA RIVER AT MARION, IND.",5120103,682.0,D,P,1,IN,IN,53,403434N,40.57611,0853934W,-85.65944,774.56,0,,C,0.100234283
3327520,5,"PIPE CREEK NEAR BUNKER HILL, IND.",5120101,159.0,D,E,0,IN,IN,103,404006N,40.66833,0860544W,-86.09556,736.0,0,,,0.446174442
3328500,5,"EEL RIVER NEAR LOGANSPORT, IN",5120104,789.0,D,E,0,IN,IN,17,404655N,40.78194,0861550W,-86.26389,621.5,0,,,0.101691358
3334500,5,"SOUTH FORK WILDCAT CREEK NEAR LAFAYETTE, IND.",5120107,243.0,D,E,0,IN,IN,157,402504N,40.41778,0864605W,-86.76806,566.6,0,,,0.210230361
3335500,5,WABASH RIVER AT LAFAYETTE IND,5120108,7267.0,D,P,1,IN,IN,157,402519N,40.42194,0865349W,-86.89694,504.14,0,,,0.010755465
3339500,5,"SUGAR CREEK AT CRAWFORDSVILLE, IND.",5120110,509.0,D,E,0,IN,IN,107,400256N,40.04889,0865358W,-86.89944,657.77,0,,,0.105003022
